observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
B,0,C,1,1.0,0.5087504386901855,0.4968353509902954,0.48145997524261475,0.5562385320663452,0.6341951489448547,0.6899179816246033,0.7266082763671875,0.7388673424720764,0.9370346665382385
B,1,C,1,0.0,0.5087504386901855,0.5220515727996826,0.5206338167190552,0.41864776611328125,0.3055900037288666,0.24998407065868378,0.20333048701286316,0.18020138144493103,0.01544036902487278
B,0,D,2,1.0,0.5087504386901855,0.5061066925525666,0.5045559525489807,0.5218162089586258,0.41709278523921967,0.7476305961608887,0.6686596661806107,0.5487125039100647,0.9880266189575195
B,1,D,2,0.0,0.5087504386901855,0.5061066925525666,0.4925527125597,0.5413252711296082,0.3392787128686905,0.38997415006160735,0.37052016109228136,0.2965612649917603,0.00820646807551384
B,0,E,3,1.0,0.5087504386901855,0.517140582203865,0.5016406625509262,0.5096896886825562,0.4993640035390854,0.4405209481716156,0.36486215740442274,0.6829953372478486,0.8937600190751255
B,1,E,3,0.0,0.5087504386901855,0.5207723259925843,0.5163674235343934,0.5787460207939148,0.5415724396705628,0.2776873201131821,0.2398080572485924,0.2874882936477661,0.00545095931738615
C,0,A,2,1.0,0.5087504386901855,0.521381676197052,0.5237009465694428,0.5444902658462525,0.6237305521965026,0.4414000570774078,0.6801912665367127,0.8190261721611023,0.7951042613014578
C,1,A,2,0.0,0.5087504386901855,0.5244369506835938,0.5100574016571044,0.5444902658462525,0.5400062441825867,0.4414000570774078,0.24450201392173768,0.22797887176275253,0.005537251941859722
C,0,B,1,1.0,0.5087504386901855,0.4944301247596741,0.47954702377319336,0.5585743188858032,0.633830189704895,0.6873800158500671,0.7212413549423218,0.7314981818199158,0.9270880818367004
C,1,B,1,0.0,0.5087504386901855,0.5199723839759827,0.5199573636054993,0.4162271022796631,0.3022290766239166,0.24675345420837402,0.2008875012397766,0.1774943470954895,0.015808595344424248
C,0,D,1,0.0,0.5087504386901855,0.4938605725765228,0.4325365126132965,0.424270898103714,0.3003716766834259,0.23669281601905823,0.19163645803928375,0.17048564553260803,0.00820646807551384
C,1,D,1,1.0,0.5087504386901855,0.5244758725166321,0.5525689125061035,0.6193615198135376,0.6894420385360718,0.7476305961608887,0.7879154682159424,0.8008637428283691,0.9880266189575195
C,0,E,2,0.0,0.5087504386901855,0.49898186326026917,0.5016406625509262,0.5096896886825562,0.45715556740760804,0.3319651961326599,0.2398080572485924,0.15565261244773865,0.00545095931738615
C,1,E,2,1.0,0.5087504386901855,0.5135088384151458,0.472187140583992,0.5096896886825562,0.5415724396705628,0.5490767002105713,0.8025515079498291,0.814831018447876,0.9924610257148743
D,0,A,3,1.0,0.5087504386901855,0.5152711272239685,0.49641385674476624,0.4767725706100464,0.41441978216171266,0.4952681213617325,0.5557086229324341,0.49066656082868576,0.8938001374714076
D,1,A,3,0.0,0.5087504386901855,0.521381676197052,0.48277031183242797,0.5670628309249878,0.6237305521965026,0.6030042499303818,0.30674333572387696,0.42499463856220243,0.10423312811180949
D,0,B,2,1.0,0.5087504386901855,0.5046470284461975,0.49571115970611573,0.5016354322433472,0.5343498557806015,0.6873800158500671,0.6171705842018127,0.6760977983474732,0.9270880818367004
D,1,B,2,0.0,0.5087504386901855,0.5123097062110901,0.503793227672577,0.48740071058273315,0.3685492992401123,0.4670667350292206,0.35699365735054017,0.34369549751281736,0.015808595344424248
D,0,C,1,0.0,0.5087504386901855,0.49830251932144165,0.4227430820465088,0.41187676787376404,0.2886161804199219,0.22635772824287415,0.18141603469848633,0.16087830066680908,0.006497571244835854
D,1,C,1,1.0,0.5087504386901855,0.5289820432662964,0.5645174384117126,0.6330691576004028,0.6993870139122009,0.7578965425491333,0.7962760925292969,0.809702455997467,0.9911012053489685
D,0,E,1,0.0,0.5087504386901855,0.49898186326026917,0.4280068576335907,0.41761457920074463,0.2883218228816986,0.22340944409370422,0.17728100717067719,0.15565261244773865,0.00545095931738615
D,1,E,1,1.0,0.5087504386901855,0.5352993011474609,0.5752744674682617,0.6478023529052734,0.7104061841964722,0.7661882042884827,0.8025515079498291,0.814831018447876,0.9924610257148743
E,0,A,4,1.0,0.5087504386901855,0.5122158527374268,0.49641385674476624,0.5896353960037232,0.49814409017562866,0.33366392850875853,0.5557086229324341,0.5563384830951691,0.9924960136413574
E,1,A,4,0.0,0.5087504386901855,0.5244369506835938,0.48277031183242797,0.5444902658462525,0.3725576281547546,0.4414000570774078,0.24450201392173768,0.29365079402923583,0.005537251941859722
E,0,B,3,1.0,0.5087504386901855,0.5072012543678284,0.5078342616558075,0.5158701539039612,0.5675099670886994,0.4670667350292206,0.5651351988315583,0.5098966479301452,0.9270880818367004
E,1,B,3,0.0,0.5087504386901855,0.514863932132721,0.5118752956390381,0.4304618239402771,0.3685492992401123,0.33487876653671267,0.40902904272079466,0.2882951140403748,0.015808595344424248
E,0,C,2,0.0,0.5087504386901855,0.513642281293869,0.4794528245925903,0.5003537237644196,0.4118474304676056,0.3858193725347519,0.24290204048156738,0.16087830066680908,0.006497571244835854
E,1,C,2,1.0,0.5087504386901855,0.513642281293869,0.4936302602291107,0.5224729627370834,0.5761557638645172,0.6515887796878814,0.6733040809631348,0.809702455997467,0.9911012053489685
E,0,D,1,0.0,0.5087504386901855,0.4970139265060425,0.4226236641407013,0.4096890985965729,0.28104087710380554,0.21677647531032562,0.17254461348056793,0.15137417614459991,0.004637446254491806
E,1,D,1,1.0,0.5087504386901855,0.5347702503204346,0.5734233260154724,0.645642876625061,0.7116339206695557,0.7672664523124695,0.8067629933357239,0.819977879524231,0.9937310814857483
