observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
C,0,D,1,1.0,0.49568551778793335,0.49538519978523254,0.4959188997745514,0.5988101363182068,0.6618270874023438,0.700942873954773,0.7313025593757629,0.7434744834899902,0.9053447246551514
C,1,D,1,0.0,0.49568551778793335,0.5051595568656921,0.5201129913330078,0.4173632264137268,0.351603627204895,0.3131617605686188,0.2854069173336029,0.2749033272266388,0.098978690803051
C,0,E,2,1.0,0.49568551778793335,0.49180319011211393,0.45434128046035765,0.5718645602464676,0.5060719773173332,0.6375758111476898,0.5818585455417633,0.6588836058974266,0.8967010791413486
C,1,E,2,0.0,0.49568551778793335,0.49391312897205353,0.4922097325325012,0.49989335238933563,0.5060719773173332,0.3199971079826355,0.3030686378479004,0.4420161932706833,0.004744107834994793
D,0,A,3,1.0,0.49568551778793335,0.49761649370193484,0.533088332414627,0.5692838221788407,0.6636566549539566,0.5691264808177948,0.7192425072193146,0.4324395745992661,0.8966363074723631
D,1,A,3,0.0,0.49568551778793335,0.49315733909606935,0.5129148244857789,0.45738502144813536,0.28506468087434766,0.6341079130768776,0.363834747672081,0.2849127769470215,0.10286742658354342
D,0,B,2,1.0,0.49568551778793335,0.49353580474853515,0.5152507662773133,0.5371190786361695,0.6658720016479492,0.5081338733434677,0.5095591321587563,0.58428053855896,0.995394766330719
D,1,B,2,0.0,0.49568551778793335,0.4957736849784851,0.49517540633678436,0.46327750086784364,0.3978614151477814,0.5081338733434677,0.43885708749294283,0.36432758867740633,0.10354058020748198
D,0,C,1,1.0,0.49568551778793335,0.49526992440223694,0.49495264887809753,0.5970351099967957,0.6599385142326355,0.6962868571281433,0.7257499098777771,0.7374446392059326,0.8976081609725952
D,1,C,1,0.0,0.49568551778793335,0.5050185918807983,0.5183421969413757,0.4203566312789917,0.3544003665447235,0.31467676162719727,0.28561022877693176,0.274408221244812,0.09905411303043365
D,0,E,1,0.0,0.49568551778793335,0.4886382818222046,0.39753860235214233,0.31996533274650574,0.24316798150539398,0.19296562671661377,0.16367368400096893,0.1528596431016922,0.004744107834994793
D,1,E,1,1.0,0.49568551778793335,0.49918797612190247,0.5868808627128601,0.6798213720321655,0.7689759731292725,0.8281230330467224,0.8606484532356262,0.8757510185241699,0.995807409286499
E,0,A,4,1.0,0.49568551778793335,0.49315733909606935,0.533088332414627,0.606583422422409,0.6095720872282981,0.6341079130768776,0.6481609553098678,0.6537297710776329,0.7974151973612607
E,1,A,4,0.0,0.49568551778793335,0.49315733909606935,0.45239430069923403,0.4946846216917038,0.6095720872282981,0.3092007517814636,0.363834747672081,0.4324395745992661,0.10286742658354342
E,0,B,3,1.0,0.49568551778793335,0.49353580474853515,0.49517540633678436,0.42635671198368075,0.6658720016479492,0.5727562546730042,0.6509632214903831,0.58428053855896,0.6981100376229733
E,1,B,3,0.0,0.49568551778793335,0.49465474486351013,0.5353261262178421,0.5371190786361695,0.5586677670478821,0.3142667293548584,0.29745299816131593,0.2910099387168884,0.10354058020748198
E,0,C,2,1.0,0.49568551778793335,0.5020939916372299,0.5066474229097366,0.5263637185096741,0.5988308846950531,0.6962868571281433,0.6817359417676926,0.5985337138175965,0.8976081609725952
E,1,C,2,0.0,0.49568551778793335,0.5011191248893738,0.5089863777160645,0.45569232702255247,0.4460618108510971,0.3909987807273865,0.3296241968870163,0.274408221244812,0.09905411303043365
E,0,D,1,0.0,0.49568551778793335,0.48881810903549194,0.39714449644088745,0.31771451234817505,0.24069921672344208,0.18957458436489105,0.16011832654476166,0.14711405336856842,0.004725622944533825
E,1,D,1,1.0,0.49568551778793335,0.4990507662296295,0.5958802103996277,0.6825168132781982,0.7716473340988159,0.8300447463989258,0.8622917532920837,0.8757571578025818,0.9957337975502014
