observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
C,0,D,1,1.0,0.5059102177619934,0.5608934760093689,0.5961549878120422,0.6953590512275696,0.8389909863471985,0.9803996086120605,0.9882404804229736,0.9946040511131287,0.9499943852424622
C,1,D,1,0.0,0.5059102177619934,0.5602369904518127,0.5518810749053955,0.538534939289093,0.4796469807624817,0.33381956815719604,0.1139950379729271,0.05405762419104576,0.0432344451546669
C,0,E,2,1.0,0.5059102177619934,0.5461731135845185,0.5493883609771728,0.6081049561500549,0.7174715995788574,0.8195508718490601,0.960747241973877,0.9860259890556335,0.959004282951355
C,1,E,2,0.0,0.5059102177619934,0.5474888443946838,0.5513370990753174,0.568271791934967,0.6668483197689057,0.6214281916618347,0.18970674499869347,0.1386868380010128,0.04550618305802345
D,0,A,3,0.0,0.5059102177619934,0.5550953507423401,0.5621975064277649,0.6189441561698914,0.6834433674812317,0.3648876577615738,0.09587046504020691,0.04176395758986473,0.03474324196577072
D,1,A,3,1.0,0.5059102177619934,0.5550953507423401,0.5483659267425537,0.5624910235404968,0.7241033464670181,0.7086889028549195,0.5433788746595383,0.9007006283849478,0.9612073302268982
D,0,B,2,1.0,0.5059102177619934,0.5422428607940674,0.5493585467338562,0.6315955519676208,0.699490237236023,0.8333399295806885,0.9663631319999695,0.9888170957565308,0.965626060962677
D,1,B,2,0.0,0.5059102177619934,0.5412952184677124,0.5465882182121277,0.5654515266418457,0.618018102645874,0.4147802829742432,0.18549375385046005,0.0428873673081398,0.13402369171380996
D,0,C,1,1.0,0.5059102177619934,0.5611525774002075,0.5963942408561707,0.6996926069259644,0.8435991406440735,0.981438934803009,0.9890102744102478,0.9950858950614929,0.9518158435821533
D,1,C,1,0.0,0.5059102177619934,0.5606940984725952,0.5518113970756531,0.5369057655334473,0.47527867555618286,0.339038610458374,0.11669792979955673,0.055387791246175766,0.04260034114122391
D,0,E,1,0.0,0.5059102177619934,0.549243152141571,0.5581576824188232,0.5284386277198792,0.4643552005290985,0.3242441713809967,0.10403557866811752,0.044538043439388275,0.04550618305802345
D,1,E,1,1.0,0.5059102177619934,0.544857382774353,0.5484139919281006,0.6280215382575989,0.7174715995788574,0.8195508718490601,0.960747241973877,0.9860259890556335,0.959004282951355
E,0,A,4,0.0,0.5059102177619934,0.5548608899116516,0.5575869798660278,0.6377618670463562,0.6021234095096588,0.5024081557989121,0.09587046504020691,0.13720136545598507,0.22003605961799622
E,1,A,4,1.0,0.5059102177619934,0.5547436594963073,0.5575869798660278,0.6189441561698914,0.6834433674812317,0.6399286538362503,0.7223822385072708,0.9961380362510681,0.9612073302268982
E,0,B,3,1.0,0.5059102177619934,0.5412952184677124,0.5493585467338562,0.5764755308628082,0.5908607244491577,0.7287000179290771,0.9663631319999695,0.9888170957565308,0.8732257977128028
E,1,B,3,0.0,0.5059102177619934,0.5417690396308898,0.547973382472992,0.5874995350837707,0.5908607244491577,0.4147802829742432,0.09873048961162567,0.13748034015297889,0.13402369171380996
E,0,C,2,1.0,0.5059102177619934,0.5609691858291626,0.5830193877220153,0.6182991862297058,0.6962709546089172,0.852958869934082,0.9017790399491787,0.9950858950614929,0.8608942933380603
E,1,C,2,0.0,0.5059102177619934,0.5608774900436402,0.5830193877220153,0.6020205020904541,0.5121107220649719,0.467518675327301,0.11669792979955673,0.055387791246175766,0.04260034114122391
E,0,D,1,0.0,0.5059102177619934,0.5460555553436279,0.553321123123169,0.525859534740448,0.4602457880973816,0.3088793456554413,0.09932857751846313,0.04267222806811333,0.04246978834271431
E,1,D,1,1.0,0.5059102177619934,0.5416415929794312,0.546108603477478,0.628034234046936,0.7167704701423645,0.8204118609428406,0.961444079875946,0.9864223599433899,0.9606841802597046
