observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
B,0,E,3,1.0,0.49785831570625305,0.48634799420833585,0.5148556679487228,0.5294400751590729,0.552523747086525,0.5851105451583862,0.6552121579647064,0.6595326229929924,0.9961025714874268
B,1,E,3,0.0,0.49785831570625305,0.49018712639808654,0.5293797284364701,0.5294400751590729,0.6459619224071502,0.48285770416259766,0.33007010221481325,0.3034942388534546,0.007792409975081682
C,0,A,2,1.0,0.49785831570625305,0.4881561160087585,0.5004168421030044,0.5372236430644989,0.5218261659145356,0.6916845679283142,0.5904172837734223,0.7325068771839142,0.9960700273513794
C,1,A,2,0.0,0.49785831570625305,0.4990869045257568,0.5151441544294357,0.4954186171293259,0.48958819210529325,0.532831221818924,0.4572786659002304,0.2963841795921326,0.10538917733356357
C,0,B,1,1.0,0.49785831570625305,0.4716336727142334,0.473328173160553,0.514072060585022,0.5913980007171631,0.6917464137077332,0.7750160694122314,0.8076961040496826,0.985960841178894
C,1,B,1,0.0,0.49785831570625305,0.5015398859977722,0.5168234705924988,0.45334509015083313,0.4177995026111603,0.29256555438041687,0.22674661874771118,0.18348270654678345,0.02209724858403206
C,0,D,1,0.0,0.49785831570625305,0.476576566696167,0.4804055988788605,0.48219165205955505,0.39735475182533264,0.2715684175491333,0.19415989518165588,0.15538640320301056,0.007289025466889143
C,1,D,1,1.0,0.49785831570625305,0.5076022744178772,0.5449578762054443,0.610654354095459,0.7081475257873535,0.7906320691108704,0.8510691523551941,0.8733071684837341,0.9951851963996887
C,0,E,2,0.0,0.49785831570625305,0.4940262585878372,0.5221176981925965,0.5294400751590729,0.5213776886463165,0.48285770416259766,0.2650416910648346,0.3034942388534546,0.007792409975081682
C,1,E,2,1.0,0.49785831570625305,0.4978653907775879,0.5511658191680908,0.5989749282598495,0.5836698055267334,0.7384898066520691,0.7852689802646637,0.8731556534767151,0.9961025714874268
D,0,A,3,1.0,0.49785831570625305,0.4917997121810913,0.5151441544294357,0.5650936603546143,0.5218261659145356,0.4798801064491272,0.5904172837734223,0.8051939934492112,0.9960700273513794
D,1,A,3,0.0,0.49785831570625305,0.4881561160087585,0.4930531859397888,0.5650936603546143,0.5218261659145356,0.37397787570953367,0.4572786659002304,0.2963841795921326,0.006424638442695141
D,0,B,2,1.0,0.49785831570625305,0.48359615802764894,0.4950758218765259,0.48370857536792755,0.5219586014747619,0.6119102418422699,0.6653621792793274,0.6828534245491028,0.985960841178894
D,1,B,2,0.0,0.49785831570625305,0.47761491537094114,0.503774881362915,0.47156318128108976,0.4698790520429611,0.29256555438041687,0.2815735638141632,0.24590404629707335,0.02209724858403206
D,0,C,1,0.0,0.49785831570625305,0.4764670729637146,0.4813234806060791,0.4779418408870697,0.39345040917396545,0.2694404721260071,0.19179970026016235,0.1535174399614334,0.0075838309712708
D,1,C,1,1.0,0.49785831570625305,0.5112108588218689,0.5525478720664978,0.6171905994415283,0.7147002816200256,0.794359028339386,0.853173017501831,0.8754547238349915,0.995764970779419
D,0,E,1,0.0,0.49785831570625305,0.47483059763908386,0.47854551672935486,0.47381219267845154,0.3967934548854828,0.2783520221710205,0.20001327991485596,0.16107888519763947,0.007792409975081682
D,1,E,1,1.0,0.49785831570625305,0.5132219195365906,0.5511658191680908,0.6128818988800049,0.7082540392875671,0.7896162271499634,0.8502973914146423,0.8731556534767151,0.9961025714874268
E,0,A,4,1.0,0.49785831570625305,0.4954433083534241,0.5077804982662201,0.579028668999672,0.5540641397237778,0.532831221818924,0.6569865927100181,0.5871326446533203,0.9960700273513794
E,1,A,4,0.0,0.49785831570625305,0.4954433083534241,0.5225078105926514,0.5511586517095566,0.58630211353302,0.3210267603397369,0.3907093569636345,0.44175841212272643,0.006424638442695141
E,0,B,3,1.0,0.49785831570625305,0.49256802201271055,0.4907262921333313,0.4654904842376709,0.5219586014747619,0.5320740699768066,0.6105352342128754,0.7452747642993927,0.985960841178894
E,1,B,3,0.0,0.49785831570625305,0.48359615802764894,0.4907262921333313,0.47763587832450866,0.4698790520429611,0.4522378981113434,0.33640050888061523,0.30832538604736326,0.02209724858403206
E,0,C,2,0.0,0.49785831570625305,0.4903645873069763,0.5098132371902466,0.5336413443088531,0.4898253709077835,0.321932327747345,0.32407436370849607,0.2257111683487892,0.0075838309712708
E,1,C,2,1.0,0.49785831570625305,0.49383896589279175,0.538302993774414,0.5754159718751908,0.6504503071308136,0.7418671727180481,0.7870356857776641,0.8032609954476356,0.995764970779419
E,0,D,1,0.0,0.49785831570625305,0.472795307636261,0.4729084074497223,0.4738257825374603,0.3902283310890198,0.26813915371894836,0.1908191591501236,0.15240059792995453,0.005833134986460209
E,1,D,1,1.0,0.49785831570625305,0.5113099217414856,0.5456129908561707,0.6119188070297241,0.7067187428474426,0.7920904755592346,0.8534376621246338,0.8760203719139099,0.9963418841362
