observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
B,0,D,2,1.0,0.4955698549747467,0.4914504408836365,0.5064736485481263,0.5452727824449539,0.35214273929595946,0.5498133778572083,0.6954491376876831,0.7080013662576675,0.7947761790361255
B,1,D,2,0.0,0.4955698549747467,0.49267877638339996,0.4880066365003586,0.42945660650730133,0.442492938041687,0.24044916331768035,0.28404573202133176,0.41818937957286834,0.0035578093957155943
B,0,E,3,1.0,0.4955698549747467,0.492095535993576,0.46538497805595397,0.5460769087076187,0.5354229092597962,0.552177631855011,0.4909221976995468,0.7812084570527077,0.893889027950354
B,1,E,3,0.0,0.4955698549747467,0.492095535993576,0.5235353499650955,0.4285596162080765,0.44393230676651,0.3657352447509766,0.4222406208515167,0.4189928263425827,0.003496648045256734
C,0,A,2,1.0,0.4955698549747467,0.4962390214204788,0.5119158029556274,0.46905575394630433,0.6247186422348022,0.5507514357566834,0.5578518688678742,0.5592588603496551,0.9919643402099609
C,1,A,2,0.0,0.4955698549747467,0.4973721385002136,0.5119158029556274,0.46905575394630433,0.40897822976112364,0.2511556029319763,0.4243292182683945,0.2760979771614075,0.003512738272547722
C,0,B,1,1.0,0.4955698549747467,0.4867396354675293,0.47958189249038696,0.5183659195899963,0.5802372097969055,0.6316762566566467,0.6665480136871338,0.6976654529571533,0.9189406037330627
C,1,B,1,0.0,0.4955698549747467,0.4979372024536133,0.4985717535018921,0.4218968152999878,0.34867873787879944,0.2575404942035675,0.22322021424770355,0.2042848914861679,0.026257188990712166
C,0,D,1,0.0,0.4955698549747467,0.4865370988845825,0.3956715762615204,0.3425944745540619,0.26179254055023193,0.17857632040977478,0.14691126346588135,0.12837739288806915,0.0035578093957155943
C,1,D,1,1.0,0.4955698549747467,0.4988204538822174,0.5803416967391968,0.6321349143981934,0.7135435342788696,0.7973047494888306,0.8325836062431335,0.8529073596000671,0.992580771446228
C,0,E,2,0.0,0.4955698549747467,0.49079881608486176,0.4460015207529068,0.4873182624578476,0.3066964030265808,0.2414403200149536,0.28487746715545653,0.2741065740585327,0.003496648045256734
C,1,E,2,1.0,0.4955698549747467,0.4895020961761475,0.46538497805595397,0.5754562318325043,0.5811682105064392,0.6143250942230225,0.696966928243637,0.7812084570527077,0.9928215146064758
D,0,A,3,1.0,0.4955698549747467,0.49510590434074403,0.4944271892309189,0.46905575394630433,0.5384224772453308,0.49083226919174194,0.6913745194673538,0.6300490811467171,0.8931191800162196
D,1,A,3,0.0,0.4955698549747467,0.49510590434074403,0.45944996178150177,0.44166905581951144,0.36583014726638796,0.43091310262680055,0.2908065676689148,0.2760979771614075,0.10235789846628904
D,0,B,2,1.0,0.4955698549747467,0.4945779323577881,0.487177836894989,0.48942518830299375,0.5339255154132843,0.5568491041660308,0.6665480136871338,0.6483273968100548,0.9189406037330627
D,1,B,2,0.0,0.4955698549747467,0.49121866226196287,0.4890768229961395,0.4411906361579895,0.4181462794542313,0.33236764669418334,0.3562185540795326,0.2536229476332664,0.026257188990712166
D,0,C,1,0.0,0.4955698549747467,0.48590344190597534,0.39059215784072876,0.3419843912124634,0.2621527314186096,0.17964786291122437,0.14760378003120422,0.12900719046592712,0.003430986311286688
D,1,C,1,1.0,0.4955698549747467,0.4980652928352356,0.5829638242721558,0.6345202922821045,0.717978298664093,0.8001682162284851,0.8338167071342468,0.8527814149856567,0.9925265312194824
D,0,E,1,0.0,0.4955698549747467,0.4843152165412903,0.38785114884376526,0.3404216468334198,0.26095110177993774,0.17929285764694214,0.14751431345939636,0.12922032177448273,0.003496648045256734
D,1,E,1,1.0,0.4955698549747467,0.4972824156284332,0.5816857218742371,0.6342148780822754,0.7184041142463684,0.8007674813270569,0.8343300819396973,0.8536515831947327,0.9928215146064758
E,0,A,4,1.0,0.4955698549747467,0.49510590434074403,0.4769385755062103,0.5238291501998902,0.40897822976112364,0.5507514357566834,0.4243292182683945,0.4176784187555313,0.9919643402099609
E,1,A,4,0.0,0.4955698549747467,0.4928396701812744,0.4944271892309189,0.46905575394630433,0.40897822976112364,0.37099393606185915,0.4243292182683945,0.2760979771614075,0.10235789846628904
E,0,B,3,1.0,0.4955698549747467,0.4934581756591797,0.487177836894989,0.48942518830299375,0.44130212664604185,0.4446083754301071,0.4892168939113617,0.5496512845158577,0.9189406037330627
E,1,B,3,0.0,0.4955698549747467,0.4934581756591797,0.4928747951984406,0.4604844570159912,0.4181462794542313,0.40719479918479917,0.3118857741355896,0.302961003780365,0.026257188990712166
E,0,C,2,0.0,0.4955698549747467,0.49198436737060547,0.44830365777015685,0.48825234174728394,0.39890040159225465,0.3037519335746765,0.28484636545181274,0.12900719046592712,0.003430986311286688
E,1,C,2,1.0,0.4955698549747467,0.4895519971847534,0.5252523243427276,0.5175059318542481,0.5356480717658997,0.48990803956985474,0.627952829003334,0.8527814149856567,0.9925265312194824
E,0,D,1,0.0,0.4955698549747467,0.4845854938030243,0.3947121798992157,0.3468431830406189,0.2657892405986786,0.1818959265947342,0.1490919142961502,0.12698571383953094,0.003483535023406148
E,1,D,1,1.0,0.4955698549747467,0.4978305697441101,0.5832164287567139,0.638015627861023,0.7185869216918945,0.7992814779281616,0.8331378102302551,0.8502036333084106,0.9923263788223267
