observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
B,1,C,1,0.0,0.5048101544380188,0.5266348719596863,0.5475592613220215,0.4312945008277893,0.34414806962013245,0.291850745677948,0.28396353125572205,0.27221715450286865,0.09047610312700272
B,0,D,2,1.0,0.5048101544380188,0.522506183385849,0.5326832413673401,0.5711727499961853,0.5442002862691879,0.5095899879932404,0.5785159721970559,0.40499278604984285,0.8670832293108106
B,1,D,2,0.0,0.5048101544380188,0.5128056526184082,0.5218337178230286,0.45564294457435606,0.38737933337688446,0.45768318325281143,0.3536356285214424,0.2889187693595886,0.10490558464080095
B,0,E,3,1.0,0.5048101544380188,0.5228664338588714,0.5398852229118347,0.4980771064758301,0.41718379855155946,0.6170433714985848,0.44138212203979493,0.6977976500988007,0.9971550703048706
B,1,E,3,0.0,0.5048101544380188,0.5049395680427551,0.5398852229118347,0.46884783506393435,0.46350029706954954,0.3823817864060402,0.5040484666824341,0.5680773138999939,0.006577908061444759
C,0,A,2,1.0,0.5048101544380188,0.5127017736434937,0.4852810263633728,0.5393577098846436,0.5235134601593018,0.6316264361143112,0.6509384572505951,0.5954176127910614,0.9779646396636963
C,1,A,2,0.0,0.5048101544380188,0.5182762324810029,0.5092203736305236,0.4933582067489624,0.36849825382232665,0.42337938845157624,0.3687606960535049,0.36194605231285093,0.10650578020140529
C,0,B,1,1.0,0.5048101544380188,0.48121947050094604,0.4602888524532318,0.6231746077537537,0.6816865801811218,0.7358168959617615,0.7638995051383972,0.7722100615501404,0.9770834445953369
C,1,B,1,0.0,0.5048101544380188,0.526982843875885,0.5468127131462097,0.4878498315811157,0.46443167328834534,0.45528703927993774,0.46480366587638855,0.4565022885799408,0.39612704515457153
C,0,D,1,0.0,0.5048101544380188,0.4837040603160858,0.46758610010147095,0.38632506132125854,0.26976361870765686,0.1981491595506668,0.18497537076473236,0.1728447526693344,0.009633379057049751
C,1,D,1,1.0,0.5048101544380188,0.5322067141532898,0.5760813355445862,0.617384672164917,0.6618160009384155,0.717217206954956,0.7471762299537659,0.7532148361206055,0.9623554348945618
C,0,E,2,0.0,0.5048101544380188,0.4989639461040497,0.5143416523933411,0.4980771064758301,0.3708673000335693,0.32371639013290404,0.3160494327545166,0.1789163053035736,0.006577908061444759
C,1,E,2,1.0,0.5048101544380188,0.5109151899814606,0.5398852229118347,0.6149941921234131,0.5098167955875397,0.6757087677717208,0.7547138452529907,0.6977976500988007,0.9971550703048706
D,0,A,3,1.0,0.5048101544380188,0.5238506913185119,0.49725069999694826,0.5393577098846436,0.5622672617435456,0.6316264361143112,0.7073740094900132,0.5370497226715087,0.8811358775012195
D,1,A,3,0.0,0.5048101544380188,0.5015528559684753,0.5092203736305236,0.516357958316803,0.4460058569908142,0.267194102704525,0.481631800532341,0.36194605231285093,0.30016330452635887
D,0,B,2,1.0,0.5048101544380188,0.5086774945259094,0.4775936245918274,0.5825771749019623,0.6165101081132889,0.6516579389572144,0.6741707533597946,0.7090685069561005,0.9770834445953369
D,1,B,2,0.0,0.5048101544380188,0.5041011571884155,0.5122031688690185,0.5284472644329071,0.5078826546669006,0.5674989819526672,0.4947132498025894,0.48807306587696075,0.39612704515457153
D,0,C,1,0.0,0.5048101544380188,0.4828324317932129,0.46408170461654663,0.379978746175766,0.2839787006378174,0.2276737242937088,0.21483615040779114,0.20498549938201904,0.01703641004860401
D,1,C,1,1.0,0.5048101544380188,0.5303932428359985,0.5658170580863953,0.6211485266685486,0.6808168888092041,0.7397575378417969,0.7686143517494202,0.7803685665130615,0.9832568764686584
D,0,E,1,0.0,0.5048101544380188,0.48103708028793335,0.46325451135635376,0.38116002082824707,0.2782343029975891,0.20638559758663177,0.19071674346923828,0.1789163053035736,0.006577908061444759
D,1,E,1,1.0,0.5048101544380188,0.5407932996749878,0.590972363948822,0.6734527349472046,0.7413992881774902,0.7930395603179932,0.8173801898956299,0.8275179862976074,0.9971550703048706
E,0,A,4,1.0,0.5048101544380188,0.5182762324810029,0.54512939453125,0.5393577098846436,0.5235134601593018,0.6836881980299949,0.7073740094900132,0.4786818325519562,0.8811358775012195
E,1,A,4,0.0,0.5048101544380188,0.4959783971309662,0.5570990681648255,0.5623574614524841,0.484759658575058,0.47544115036726,0.538067352771759,0.5370497226715087,0.39699206668883563
E,0,B,3,1.0,0.5048101544380188,0.5086774945259094,0.5035507827997208,0.5690446972846985,0.6382355988025665,0.623604953289032,0.584442001581192,0.6774977296590805,0.9770834445953369
E,1,B,3,0.0,0.5048101544380188,0.5132538318634033,0.48624601066112516,0.5555122196674347,0.5513336360454559,0.5955519676208496,0.46480366587638855,0.5827853977680206,0.45422268509864805
E,0,C,2,0.0,0.5048101544380188,0.5066128373146057,0.5352964520454406,0.5005636364221573,0.3633463382720947,0.2788821056485176,0.38096961081027986,0.32006211280822755,0.01703641004860401
E,1,C,2,1.0,0.5048101544380188,0.5018567562103271,0.514949381351471,0.47644665837287903,0.6014492511749268,0.5349240124225616,0.6024808913469315,0.7228302597999573,0.9832568764686584
E,0,D,1,0.0,0.5048101544380188,0.4812096655368805,0.46994155645370483,0.38415831327438354,0.2756190598011017,0.20197802782058716,0.18728886544704437,0.17433877289295197,0.006709374487400055
E,1,D,1,1.0,0.5048101544380188,0.5406408309936523,0.5940553545951843,0.6548815965652466,0.7013649940490723,0.7556724548339844,0.7863336801528931,0.7944355607032776,0.9929053783416748
