observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
B,1,C,1,1.0,0.49996301531791687,0.45050278306007385,0.581592857837677,0.7677131295204163,0.9709630608558655,0.9957755208015442,0.9992740750312805,0.9999393224716187,0.9564539194107056
B,0,D,2,1.0,0.49996301531791687,0.4602061748504639,0.5430524945259094,0.6601397871971131,0.5542276740074158,0.9965284466743469,0.9993669390678406,0.9999525547027588,0.9557905793190002
B,1,D,2,0.0,0.49996301531791687,0.45644746720790863,0.550719678401947,0.6601397871971131,0.27706485986709595,0.014964182861149311,0.002421997720375657,0.0001593172928551212,0.12822766043245792
B,0,E,3,1.0,0.49996301531791687,0.48831349313259126,0.5936195135116578,0.7376481413841247,0.7317156195640564,0.9106536716222763,0.9989585876464844,0.9999082088470459,0.9484618306159973
B,1,E,3,0.0,0.49996301531791687,0.484204626083374,0.5900494217872619,0.7439265489578247,0.5919600486755371,0.15663769841194153,0.017387913540005684,0.0016879113391041756,0.04749114066362381
C,0,A,2,1.0,0.49996301531791687,0.4578760117292404,0.5702337920665741,0.6642752707004547,0.5074986755847931,0.7985117916017771,0.8995489688182715,0.999951958656311,0.9567924737930298
C,1,A,2,0.0,0.49996301531791687,0.4640114814043045,0.5768098354339599,0.6908066928386688,0.1965009868144989,0.006790401414036751,0.0009216978796757758,5.569637505686842e-05,0.12084254547953606
C,0,B,1,0.0,0.49996301531791687,0.49618178606033325,0.6133770942687988,0.7336868047714233,0.5237926244735718,0.18195641040802002,0.021426698192954063,0.00099097506608814,0.04012438282370567
C,1,B,1,1.0,0.49996301531791687,0.4503392279148102,0.5771865844726562,0.7643552422523499,0.9708408713340759,0.996683657169342,0.9994410872459412,0.9999589920043945,0.9587501883506775
C,0,D,1,1.0,0.49996301531791687,0.4752410054206848,0.5967227816581726,0.7739683985710144,0.9699718952178955,0.9965284466743469,0.9993669390678406,0.9999525547027588,0.9557905793190002
C,1,D,1,0.0,0.49996301531791687,0.43765392899513245,0.5200509428977966,0.6316826343536377,0.27706485986709595,0.014964182861149311,0.002421997720375657,0.0001593172928551212,0.03627622500061989
C,0,E,2,1.0,0.49996301531791687,0.48831349313259126,0.5971896052360535,0.7460193514823914,0.9646415710449219,0.9944332242012024,0.9989585876464844,0.9999082088470459,0.9484618306159973
C,1,E,2,0.0,0.49996301531791687,0.484204626083374,0.5936195135116578,0.7439265489578247,0.6385452389717102,0.15663769841194153,0.017387913540005684,0.0016879113391041756,0.04749114066362381
D,0,A,3,0.0,0.49996301531791687,0.45174054205417635,0.5833858788013458,0.6908066928386688,0.1965009868144989,0.006790401414036751,0.0009216978796757758,5.569637505686842e-05,0.027959220111370087
D,1,A,3,1.0,0.49996301531791687,0.44867280721664426,0.5636577486991883,0.6775409817695618,0.6629975199699402,0.6995466178283095,0.9993964433670044,0.999951958656311,0.7710258230566979
D,0,B,2,1.0,0.49996301531791687,0.4686762511730194,0.5916627883911133,0.7612883985042572,0.9708408713340759,0.996683657169342,0.9994410872459412,0.9999589920043945,0.9587501883506775
D,1,B,2,0.0,0.49996301531791687,0.4732605069875717,0.602519941329956,0.7520878672599792,0.657907098531723,0.18195641040802002,0.021426698192954063,0.00099097506608814,0.13198696337640287
D,0,C,1,1.0,0.49996301531791687,0.4753943979740143,0.5982919931411743,0.7809007167816162,0.9737234711647034,0.9963363409042358,0.9993459582328796,0.9999483823776245,0.9561484456062317
D,1,C,1,0.0,0.49996301531791687,0.4391632676124573,0.5207438468933105,0.6322785019874573,0.26471349596977234,0.01376121025532484,0.002186792204156518,0.00014205303159542382,0.03492037206888199
D,0,E,1,0.0,0.49996301531791687,0.5006400942802429,0.6150400638580322,0.7313697338104248,0.4987896680831909,0.15663769841194153,0.017387913540005684,0.0016879113391041756,0.04749114066362381
D,1,E,1,1.0,0.49996301531791687,0.4595514237880707,0.5793391466140747,0.7522977590560913,0.9646415710449219,0.9944332242012024,0.9989585876464844,0.9999082088470459,0.9484618306159973
E,0,A,4,0.0,0.49996301531791687,0.4548082768917084,0.5505056619644165,0.6775409817695618,0.42974925339221953,0.20472074896097184,0.10076917242840863,5.569637505686842e-05,0.12084254547953606
E,1,A,4,1.0,0.49996301531791687,0.4578760117292404,0.5373535752296448,0.6908066928386688,0.351999831199646,0.7985117916017771,0.9993964433670044,0.999951958656311,0.9567924737930298
E,0,B,3,1.0,0.49996301531791687,0.477844762802124,0.5844246864318847,0.7551547110080719,0.7026119232177734,0.7522654831409454,0.9994410872459412,0.9999589920043945,0.9587501883506775
E,1,B,3,0.0,0.49996301531791687,0.4732605069875717,0.5989008903503418,0.7520878672599792,0.6132022738456726,0.2634291350841522,0.021426698192954063,0.00099097506608814,0.04012438282370567
E,0,C,2,1.0,0.49996301531791687,0.4609019458293915,0.5284986615180969,0.6768651664257049,0.6901194810867309,0.7998213147744536,0.9993459582328796,0.9999483823776245,0.9561484456062317
E,1,C,2,0.0,0.49996301531791687,0.4572788327932358,0.5362534761428833,0.6471407234668731,0.26471349596977234,0.01376121025532484,0.002186792204156518,0.00014205303159542382,0.03492037206888199
E,0,D,1,0.0,0.49996301531791687,0.5027221441268921,0.6157897114753723,0.7246155142784119,0.49848487973213196,0.16834768652915955,0.02012654021382332,0.001845424878410995,0.05001216381788254
E,1,D,1,1.0,0.49996301531791687,0.46227747201919556,0.5864760279655457,0.7527218461036682,0.9644020199775696,0.9943159222602844,0.9989066123962402,0.9998998641967773,0.9474899768829346
