observed_var,observed_val,query_var,distance,true_prob,markovian_scaff_gen_layer_0,markovian_scaff_gen_layer_1,markovian_scaff_gen_layer_2,markovian_scaff_gen_layer_3,markovian_scaff_gen_layer_4,markovian_scaff_gen_layer_5,markovian_scaff_gen_layer_6,markovian_scaff_gen_layer_7,markovian_scaff_gen_layer_8
B,1,C,1,1.0,0.5040144324302673,0.49059978127479553,0.46886712312698364,0.47531241178512573,0.5311837196350098,0.6283027529716492,0.744334876537323,0.8479456305503845,0.757113516330719
B,0,D,2,1.0,0.5040144324302673,0.4726740837097168,0.43921324610710144,0.5818274617195129,0.8730070509016514,0.994804322719574,0.998977780342102,0.9998693466186523,0.9877882599830627
B,1,D,2,0.0,0.5040144324302673,0.4712017118930817,0.46152961254119873,0.4896865487098694,0.7039942495524883,0.3086033871397376,0.20280150435864924,0.10058014128007926,0.14426797442138195
B,0,E,3,1.0,0.5040144324302673,0.5141208648681641,0.5055831134319305,0.4672271072864532,0.6423947811126709,0.7835545539855957,0.8777539134025574,0.9470210075378418,0.8440384864807129
B,1,E,3,0.0,0.5040144324302673,0.5115684032440185,0.5125365555286407,0.4540750950574875,0.4020189166069031,0.3932271252851933,0.17587528456933796,0.09474176735748188,0.34614106360822916
C,0,A,2,1.0,0.5040144324302673,0.4691280543804169,0.41712244749069216,0.5344155728816986,0.961281955242157,0.9954661130905151,0.9991586208343506,0.9998962879180908,0.9894002079963684
C,1,A,2,0.0,0.5040144324302673,0.4692029505968094,0.4803876519203186,0.43783368170261383,0.5400147959589958,0.21279805898666382,0.30332905147224665,0.3006426668900531,0.24027372896671295
C,0,B,1,0.0,0.5040144324302673,0.4929530918598175,0.5059916377067566,0.43145298957824707,0.06567741185426712,0.0063107991591095924,0.0010740294819697738,0.00013602089893538505,0.019323626533150673
C,1,B,1,1.0,0.5040144324302673,0.4908539652824402,0.470065176486969,0.48361411690711975,0.5522390604019165,0.6649647355079651,0.7805452346801758,0.8802869319915771,0.766701877117157
C,0,D,1,1.0,0.5040144324302673,0.4692385494709015,0.5061623454093933,0.7200388312339783,0.9575134515762329,0.994804322719574,0.998977780342102,0.9998693466186523,0.9877882599830627
C,1,D,1,0.0,0.5040144324302673,0.47414645552635193,0.39458051323890686,0.2593342661857605,0.11244944483041763,0.014517271891236305,0.0037574353627860546,0.0006591184646822512,0.05054349824786186
C,0,E,2,1.0,0.5040144324302673,0.5124192237854004,0.5125365555286407,0.5461391806602478,0.6423947811126709,0.7835545539855957,0.8777539134025574,0.9470210075378418,0.8440384864807129
C,1,E,2,0.0,0.5040144324302673,0.5132700443267822,0.5160132765769958,0.427771070599556,0.04145511984825134,0.002899696584790945,0.0004056273610331118,4.407400410855189e-05,0.18017525598406792
D,0,A,3,0.0,0.5040144324302673,0.4690531581640244,0.42977548837661744,0.582706518471241,0.5400147959589958,0.40846507251262665,0.30332905147224665,0.0009625435923226178,0.14663291908800602
D,1,A,3,1.0,0.5040144324302673,0.4691280543804169,0.455081570148468,0.4861246272921562,0.7927750915288925,0.9954661130905151,0.9991586208343506,0.9998962879180908,0.9894002079963684
D,0,B,2,1.0,0.5040144324302673,0.4916936159133911,0.49162105321884153,0.4783980041742325,0.5522390604019165,0.6649647355079651,0.7805452346801758,0.8802869319915771,0.766701877117157
D,1,B,2,0.0,0.5040144324302673,0.49190352857112885,0.49162105321884153,0.44710132777690886,0.11433357670903206,0.0063107991591095924,0.0010740294819697738,0.00013602089893538505,0.019323626533150673
D,0,C,1,1.0,0.5040144324302673,0.46992725133895874,0.5110822319984436,0.7281954884529114,0.9601080417633057,0.9952831864356995,0.9991015195846558,0.9998883008956909,0.9886410236358643
D,1,C,1,0.0,0.5040144324302673,0.47411200404167175,0.3953242897987366,0.2635915279388428,0.11265533417463303,0.014077214524149895,0.003937028348445892,0.000679651799146086,0.04749923571944237
D,0,E,1,0.0,0.5040144324302673,0.5166733264923096,0.5299201607704163,0.4146190583705902,0.04145511984825134,0.002899696584790945,0.0004056273610331118,4.407400410855189e-05,0.014209448359906673
D,1,E,1,1.0,0.5040144324302673,0.5081651210784912,0.49515295028686523,0.5461391806602478,0.6423947811126709,0.7835545539855957,0.8777539134025574,0.9470210075378418,0.8440384864807129
E,0,A,4,0.0,0.5040144324302673,0.4692029505968094,0.4044694066047668,0.7275793552398682,0.5400147959589958,0.31063156574964523,0.4027332756668329,0.0009625435923226178,0.14663291908800602
E,1,A,4,1.0,0.5040144324302673,0.4692778468132019,0.4424285292625427,0.43783368170261383,0.7927750915288925,0.8976326063275337,0.9991586208343506,0.8001095390529371,0.7084777783602476
E,0,B,3,1.0,0.5040144324302673,0.4916936159133911,0.4880284070968628,0.46274966597557066,0.45492673069238665,0.6649647355079651,0.7805452346801758,0.8802869319915771,0.6919640520587563
E,1,B,3,0.0,0.5040144324302673,0.4916936159133911,0.4880284070968628,0.4575335532426834,0.21164590641856193,0.2697723736986518,0.23491539104143158,0.17616620311746373,0.24353710170835258
E,0,C,2,1.0,0.5040144324302673,0.47034572660923,0.43005167245864867,0.44943311214447024,0.8753627710044384,0.9952831864356995,0.9991015195846558,0.9998883008956909,0.9886410236358643
E,1,C,2,0.0,0.5040144324302673,0.47160115242004397,0.46477905511856077,0.3565123200416565,0.36689114645123483,0.30843900609761477,0.20296992659568786,0.10060051670880057,0.23572759330272675
E,0,D,1,0.0,0.5040144324302673,0.5136846303939819,0.5231647491455078,0.41050273180007935,0.04318849742412567,0.003101593814790249,0.00043972136336378753,5.045498255640268e-05,0.016335267573595047
E,1,D,1,1.0,0.5040144324302673,0.5072082281112671,0.4900822937488556,0.5198388695716858,0.5979622006416321,0.7183582782745361,0.8192945718765259,0.9090149402618408,0.8053237199783325
